year,freq_desc,reference_period_desc,state_name,state_alpha,state_fips,short_desc,unit_desc,value
2015,MONTHLY,JUL THRU SEP,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,591,000,000"
2015,MONTHLY,JUN,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"871,000,000"
2015,MONTHLY,MAR,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"858,000,000"
2015,MONTHLY,MAY,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"893,000,000"
2015,MONTHLY,NOV,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"843,000,000"
2015,MONTHLY,OCT,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"861,000,000"
2015,MONTHLY,OCT THRU DEC,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,588,000,000"
2015,MONTHLY,SEP,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"826,000,000"
2015,MONTHLY,APR,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"791,000,000"
2015,MONTHLY,APR THRU JUN,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,413,000,000"
2015,MONTHLY,AUG,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"796,000,000"
2015,MONTHLY,DEC,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"803,000,000"
2015,MONTHLY,FEB,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"731,000,000"
2015,MONTHLY,JAN,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"803,000,000"
2015,MONTHLY,JAN THRU MAR,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,344,000,000"
2015,MONTHLY,JUL,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"810,000,000"
2015,MONTHLY,JUL THRU SEP,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,358,000,000"
2015,MONTHLY,JUN,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"796,000,000"
2015,MONTHLY,MAR,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"810,000,000"
2015,MONTHLY,MAY,MINNESOTA,MN,27,"MILK - PRODUCTION, MEASURED IN LB",LB,"826,000,000"
